Id,Text,Label
157,"aircraft in base maintenance : 0.75 inch cracked on intercostal at aircraft sta 312 to 328, left butt line 45.6, and water line 207. remove and replaced intercostal. per card 51.00.05.",No
158,"after ndt inspection per ea 5310-04554 rev b op-004, at left #1 window frame found to be cracked. ( ref : aar nr 99992507 ) left no.1 window frame damage ( crack ) removed accomplished per ea 5310-04554 rev b item 15 config b and complied with ssfr form.",No
159,forward service girt bar bracket broken allowing bracket to move back and forth.,No
160,one forward flashlight inop < [ 01 ] removed and replaced batteries in forward flash lights. below fa jumpseat. iaw amm 25-64-00. this clears authorization #166032.,No
161,"( log 0063115 ) corrosion right aft cargo compartment z channel from sta 727j to 747 rbl 25 wl 158. removed and replaced aft cargo zee channel sta 727i + 10 to sta 767 iaw b737 srm 51-40-02, b737 srm 51-40-05, b737 amm 51-00-58 page block 201 b7 37 amm 51-21-72-370-801 and boeing drawing #146a7500.",No
162,( log 5109506 ) mid cabin emergency light row 21 detached. reinstalled mid cabin over-head exit sign. ref b737 amm 33-51-01.,No
163,* sdr filed open * fault - found main entry door doorway arming lever hinge assembly deform ( replace ) ok to work,No
164,exit sign in row 16 ( abc ) has broken off. grounded - yes. found exit indicator body tabs broken replaced exit indicator assembly on row 16abc ref amm 33-51-02.ops check good.,No
165,aircraft was not grounded : unable to unlock l4 lavatory from the inside. removed and replaced l4 lavatory door. per cmm 25-40-64.,No
166,aircraft was not grounded : aft lavatory d-door latch difficult to close and open. adjusted lavatory d-door latch. functi onal check good. per cmm 25-40-64.,No
167,"aft cargo bilge doubler repaired area stringer found corrosion at sta 1884 s46l ref haeco non-routine no : 9466694. aft cargo bilge sta 1884 str46l stringe or before the aircraft reaches 22.889 total fc repeat the inspe right repaired as per ecra 5370-01100 rev -. tion requirement for sta46l between sta 1853 and sta 1916 per latest revision of ecra 5370-01100, accomplish the inspection.",No
168,"flap asym left fl25 right fl30. de briefed with crew, at flaps 25 all normal, then went to flap 30, right side went to 30 left side went to 25. flight characteristics were good with only 2 units of rudder trim. see pic ran flap full down and full up multiple times. fault eicas message was intermittent at different intervals. flaps appear to be moving smoothly and together with no binding sounds. performed fseu built in test equipment per amm task 27-51-00-735-080. no current faults recorded. flight leg 0 had multiple faults. further troubleshooting required. transmitter, fl off 64-2751-9-0016 0175 on 64-2751-9-0016 0030 transmitt",No
169,upper cabin floor beam sta 298 just inside the r1 door is corroded repaired upper cabin floor beam sta 298 iaw ecra 53 10-08215 and srm 53-00-15-1a deatail xii. repaired r1 door floor beam iaw document 47580rea01 and iaw ual ec ra #5310-08215.,No
170,"767-300 hi-j eepl galley and lavatory lens resecure - galley 2 stwg 213 new emergency light assembly required with x2 attachment screws also required. new emergency assembly light fitted ref amm : 33-51-00. lens still missing, m and e : 25-3351-3-0008 ordered.",No
171,fuselage skin and bear strap at the lower two holes of the r1 door lower corner are cracked.,No
172,( log 4363590 ) lt wing overwing emergency lights inop m1670. removed and replaced battery pack m1670 per b737 amm 33-51-0 6.,No
173,aircraft was grounded : an emergency was declared due to : flaps failed to extend in primary and alternate mode. aircraft diverted and landed safely at iad without further incident. * supplemental report for ( aala202311163716 ) : remove and replaced number 1 flap transmitter per amm 27-58-01-401 ( aala202311163716 ). remove and replaced flap indicator per amm 27-5 8-02-401 ( aala202311176812 ). remove and replaced flap slat electronics unit ( fscu ) amm 27-51-01-401 ( aala202311173103 ).,No
174,aircraft was not grounded : found forward emergency light on seat 5g inop during ps check jc 72l00005043. maintenance removed and replaced forward emer light at seat 5g ref. amm 33-51-05.,No
175,"repaired right horizontal stabilizer rib stabilizer lower right flange, work performed iaw b737-800 srm 55-10-09-2r-5, 51-40-0 5-0g-0,51-20-10-0g-0, sopm 20-41-02, ndtm pt6 ( 57-00-00 proc 23, 51-00-00 proc 16.",No
176,aircraft was not grounded : door 3l emergency power assist system ( epas ) battery test failed.,No
177,"ship 6705 b757 wings upper surface left forward drag fitting, hole location #2 crack repair. corrective action : ref er a 577692-14ad. ( 2806894 )",No
178,right reverser amber light illuminated at 115kts on takeoff found no message under status page or under ecs message on p61. performed thrust reverser operational checks iaw 78-30-00-715-037-r04 with no defects noted. performed task multiple times with same results. inspected lock and deploy proximity sensors with no defects noted to wiring or sensor. performed pseu built-in test equipment iaw 32-09-04 with no faults on pseu. performed sensor built in test equipment and compared to opposite engine with readings being the same. high energy stop heat damage condition - maintenance practices ( conditional inspection ) reference : 05-51-14201. on,No
179,"( log 0063418 ) damage floor support at sta 540 rbl 1 wl 208. removed and replaced floor support damage at sta 540from rbl 1 to rbl-24.75 wl 208 with new break assembly panel pn 143a5240u34 and plate pn 143a5240y12 iaw b737-900 srm 51-40-02-0g, aipc 53-42-11-60 item 335 and 345 drg # 143a0060.",No
180,"ship 176 2l door slide arm light not extinguishing. corrective action : performed operation check on 2l door light arm indicati on per b767-300 amm 52-73. ops ck good, aircraft ok for service. ( 5064168 )",No
181,aircraft was not grounded : left aft lavatory door difficult to open and close. lubricated track at 2l lavatory. operational check good.,No
182,( log 0065572 ) found crack on capts #1 window frame at upper outboard corner. repaired per era 613708-14.,No
183,"( log 0065254 ) while at sea, mtc reported a blurry left no.1 flight deck window. upon troubleshooting, mtc discovered damage consisting of a crack running horizontally across the vertical stanchion ( c-d post ) common to window frame ( pn 141a88 11-5 ) of the left no. 1 flight deck window. repaired crack per era 613708-14.",No
184,aircraft was not grounded : forward lavatory door is difficult to open and close. clean and lubricated forward lavatory door latch. functional check good. per 52-35-00.,No
185,( log 0066699 ) fcb frame has damage dent at sta 500e left side str 24l. repaired frame station 500e left side at str 24l in forward cargo bay per b737-900 srm 53-30-07-2r-1 repair 1,No
186,aircraft in base maintenance : 1.5 inch cracked on main deck floor support at aircraft sta 540 and left butt line 3. installed new main deck floor support ( 143a5240-35sd ). per b737 ng srm 51-40-02-0g.,No
187,support task - remove forward cargo station 412 to 434 str 36l to 38l existing repair doubler for inspection access.,No
188,while giving ok to close found nut plate channel broken under panel 521tb replaced nutplate channel under panel 521tb i aw srm 51-40-02 para 5. replaced nutplate channel under panel 521tb as required iaw b767 srm 51-40-02 para 5.,No
189,aircraft was grounded : an emergency was declared due to : flaps failed to extend in primary and alternate mode. aircraft diverted and landed safely at iad without further incident.,No
190,aircraft in base maintenance : left hand side of fuselage skin has areas of corrosion around lavatory vent at aircraft sta 917 and str 21l to 22l. cut out damaged skin and installed external doubler and tripler repair. per b737-ng srm 53-70 - 01-2r-3.,No
191,aircraft in base maintenance : 1.375 inch cracked at intercostal from aircraft sta 328 to 344 at bl 45.6 and water line 20 7. remove and replaced intercostal. per card 51-00-05.,No
192,"after ndt inspection per ea 5310-04554 rev b op-004, at right #1 window frame found to be cracked. right no.1 window frame damage ( crack ) removal accomplished per ea 5310-04554 rev b item 15 config b. and complied with ssfr form.",No
193,ship 1200 l1 has a history of slide light inop at door. corrective action : rmvd and replaced l1 door arming light module per b767 amm chap 52-73. ops ck good. ok for service ( 0063408 ),No
194,"during engine fault control display unit taskcard found longitude time fault for engine #1 message number 76-31361. the start lever signals disagree fault leg 0. grounded - yes. ref fim 76-11 task 801, electronic engine controllers built in test equipment check engine 1, no faults. cw engine 1 discretes test ref amm 73-21-0 0 pb 501, all tests pass. cw test 13 engine run built in test equipment check ref amm 71-00-00. fault cleared. no longer in history. ground verification tests pass. seamc carl notified.",No
195,( log 4426276 ) r2 window shattered at cruise altitude. completed qrh 1.13 landed without further issue. replaced r2 slide ng window per b737 amm 56-12. leak chks good.,No
196,aircraft in base maintenance : upon removal of access panel 192e found bracket broken. removed and replaced 1 ea new bracket ( fitting ) on under keel at sta 546.26 of access panel 192e bracket pn : 149a7712-42. per b737 ng srm 51-40-02.,No
197,during takeoff roll after takeoff thrust applied had momentary right thrust rev light. accomplished #2 engine thrust reverser de-activation per mel card as required. requesting mel. placard applied to instrument panel. 78005 and amm 78-31-00-201. circuit-breaker on p 11 and p6 pulled and collared. performed operation check of engine 2 thrust reverser could not duplicate fault. performed operation check ref fim 78-36 task 809 no faults found. cycled engine 2 thrust reverser 10 times no fault found built in test equipment test clean operation check good ok to continue.,No
198,ship 5646 left center ent door computed air speed and doors over-head light cycled on off after landing during taxi in. corrective action : adj usted 2l door warning sensor per b757 amm 52-71. ops ck nml. ( 9635361 ),No
199,ship 6816 exit sign cover for the 2l door is detached. corrective action : secured exit sign cover in ref. to b757 amm 33 - 51. ( 5364486 ),No
200,ship 6812 dent on fuselage skin on bs 705 btw stringers 25lh & 26lh side. corrective action : the dent was evaluated and found out of limits. summary of nrc 00033 : dent on fuselage skin on bs 705 btw stringers 25lh & 26lh side was repaired per era 613647-14. ( 0066803 ),No
201,"ship 6815 4r door won ' t arm at departure. corrective action : after debris removal, ops ck nml. ( 4306786 )",No
202,aircraft was grounded : right hand wheel well beam support assembly forward area bracket cracked. removed and replaced bracket with new hardware. per srm 51-40-02 and srm 51-20-01.,No
203,ground power receptacle bottom surround doubler cracked < [ 01 ] removed damage per srm 53-10-15-2r-4 ; [ 02 ] complied with hfe center inspection of cutout area per 737 ndt manual part 6 51-00-00 proc. 23 ; no defects noted.,No
204,"aircraft was grounded : r2 door emergency light burned out. removed and replaced light bulb. per mm 33-51-03,",No
205,forward entry slide is coming out below cover < [ 01 ] inspected forward entry slide < br > no defects noted < br > slide pack secure,No
206,"( log 0062886 ) while at sea, mtc. underwent troubleshooting to address a right no. 2 flight deck window that was reported to be causing squealing noises. after replacement of the right no. 2 flight deck window and upon completing a leak check proc edure, mtc. reported damage to the upper left corner of the right no. 1 flight deck window cutout. the damage consists of a crack of approximately ? running horizontally across the vertical stanchion ( c-d post ) common to window frame. damage repaired per era 597370-14.",No
207,aircraft right forward sign len missing. grounded - yes. removed and replaced aircraft right forward sign assembly and operation check good per amm 33-51-01. aircraft good for service.,No
208,( log 4262284 ) electrical arcing observed in-flight on ca forward window ( top right where small delaminated is observed ). arcing st opped when window heat ca forward was turned off. remove and replace #1 window per b737 amm 56-11.,No
209,"* supplemental sdr * diversion * at cruise left pfd blanked. pfd transfer switch did work to regain captains display, but with first officer ? s now blank as a result. removed and replaced left ggu per mm31-65-02 cw software check. system operation check",No
210,"( log 0066692 ) dent found on exterior surface of fuselage skin @ 887+15, 3.0 "" inbd of str. 27l. repaired fuselage skin per era 613176-14 rev. original.",No
211,"aft cargo bilge area stringer found corrosion at sta 1876 s49l ref haeco non-routine no : 9466698. aft cargo bilge area at sta 1876 s49l str revision of ecra 5370-01101 before aircraft reaches 22889 total fc, re inger repaired as per ecra 5370-01101 rev - & amperage ; srm 53-70-03-2r-1 pae at the inspection at interval not to exceed 4000fc thereafter rev 93.it reuired to per form inspection of s49l stringer repair installed between sta1853 and 1895 per part 2 of the latest.",No
212,"left generator off eicas right after takeoff qrh re-set repeat write-up captain states after rotation when gear up was seleceted left id g audio control panel bpcu built in test equipment ref fim 24-20 ft 801. had the following messages : tripped. crew qrh checklist, intergrated drive generator re-set and remained on for rest replace generator control unit ( 3f ), over freq trip and intergrated drive generator pmg wiring. of flight. serviced left intergrated drive generator iaw amm 12-13-03. intergrated drive generator took less than 1qt before overflow found oil damaged and chaffing wire bundle. wire removed damaged section of wires and spliced in new wires ref terminated new wires from splices into connector d10964 pins 1 & amperage ; w3538-204r-18 and w35",No
213,"initial - aft cargo light on, altitude fl350, loss of pressure control, cabin alt warning horn and light illuminated, cabin alt reading 14000ft followed the qrh, inflight return to klas emergency declared - varified aft cargo door operation, no defects noted, door opens and closes normal. built in test equipment checked both cabin controllers found faults for excessive leak and high cabin altitude",No
214,l4 and r1 emergency light lamps inop. replaced lamps wnew operation check good,No
215,ship 6714 fuselage sta 620 - 640 lightning damage. corrective action : ref era 607354-14. ( 2697128 ),No
216,ship 688 repair to left wing upper skin common to drag fitting attachment requires supplemental inspections per era 608182 - 14ad. corrective action : rer era 608182-14ad. ( 2752818 ),No
217,bulk cargo door forward & amperage ; mid sections of scuff plates has multiple dents on each. performed cold work repair on forward & am p ; middle sections of scuff plates iaw bac 5300-2 section 8.9 & amperage ; iaw ames document # 47580rea05. performed cold work repair on forward & amperage ; middle sections of scuff plates iaw bac 5300-2 section 8.9 & amperage ; iaw ames document no. 47580rea05 ec ra 5360-01744.,No
218,( log 0063176 ) emergency floor lighting damaged or inoperative. re secured floor path lighting at 13d. ok for service.,No
219,"aircraft was not grounded : emergency lights has loose wires hanging underneath seat 13c. secured loose wires hanging underneath seat 13c for emergency lights, operational check good. per amm 33-51-00.",No
220,"on recall right pack light illuminated. grounded - yes. ( resolved on wo : 1976842 taskcard : nr-00008 ) followed fim 21-62 task 801 and found a tcv fault light. performed operation check of right pack temperature. control valve iaw amm 21-51-10 + amm 21-61-00. no further faults found. valve operated normal and fault light went out. no history in last 90 days. seamc andy notified. placards removed, this clears mel 21-32b.",No
221,elb lp created for esfr reporting. pemco nr 14390 0615 for aft galley floor beam replacment. esfr created #1034286.,No
222,"( log 0064788forward cargo bay left frame damaged at sta 500e str 24l left butt line 24. accomplished repair on frame station 500e left, left bl 24 at forward cargo per b737 srm 53-30-07-2r-1, fig 205 alternative 2. fabricated str clip 25l at sta 500e per era 61326 3-14 rev original. )",No
223,"trailing edge flap disagree at 9k ft after takeoff. flaps stuck at 20 during retract. switched to alternate system to ret actuator fully. perform fim 27-51-805, on fseu-1 fault message ( flap disagree, message # 305 ), moved flaps to pos 1, trailing edge flaps desagree fault comes in to view & amperage ; flaps doesn ' t move, installed a new fseu-1, no help, reinstalled old one, perform fim 27 - 51-808, up to found right hand flap transmission behind # 2 engine tripped, re-set no help. log page flagged for sdr up date - 9 part change parts used : 1570032, qty : 1 rotable parts change was indicated - tt # 1570032 sn off 1400 motor, hydraulic,",No
224,"aft cargo bilge area stringer found corrosion at sta 1874 s46l ref haeco non-routine no : 9466695 - originated by emp v902 615, spe center no.b777-06-3-7169. performed by emp v902615, aft cargo bilge area sta 1874 str46l inspection on or before the aircraft reaches 22.889 total fc re stringer repaired as per ecra 5370-01100 rev -. 1916 per latest revision of ecra 5370-01100.accomplish the rii by v905050 ( ta701 ).",No
225,"at cruise left pfd blanked. pfd transfer switch did work to regain captains display, but with first officer ? s now blank as a result. removed and replaced left ggu per mm31-65-02 cw software check. system operation check",No
226,ship 6704 could not arm the aft left door. corrective action : cycled arm disarm lever iaw b757 amm 25-66. slide light now operates normally. ok for service. ( 4362954 ),No
